0,typeIDY_searchproduct,"nokia"
0,clickIDY_buttonSearch
0,clickOK
0,itemclickButtonBar0,1
0,clickIDY_filterPanel_txtInputFind
0,typeIDY_filterPanel_txtInputFind,"wireless"
0,clickIDY_filterPanel_buttonGo
0,clickOK
0,clickHID_IDY_filterPanel_comboboxSeries_1_button
0,openIDY_filterPanel_comboboxSeries
0,clickHID_IDY_filterPanel_comboboxSeries_1_button
0,closeIDY_filterPanel_comboboxSeries
0,clickIDY_labelName_18
0,clickIDY_cancas_18
0,clickIDY_img_16
0,clickIDY_cancas_16
0,clickIDY_textFeature_17
0,clickIDY_cancas_17
0,clickIDY_compare_this
0,clickIDY_cancas_16
0,clickIDY_compare_this
0,clickIDY_compare_button
0,clickIDY_compare_button
0,clickIDY_img_17
0,clickIDY_cancas_17
0,clickIDY_purchase_this
0,clickIDY_submit_order
0,clickOK
0,clickIDY_shoppingCart_labelPrice_17
0,clickIDY_shoppingCart_labelPrice_17
0,clickIDY_shoppingCart_labelPrice_17
0,clickIDY_remove_shoppingCart_17
0,clickIDY_img_14
0,clickIDY_cancas_14
0,clickIDY_textFeature_15
0,clickIDY_cancas_15
0,clickIDY_labelPrice_1
0,clickIDY_cancas_1
0,clickIDY_labelName_2
0,clickIDY_cancas_2
0,clickIDY_textFeature_3
0,clickIDY_cancas_3
0,clickIDY_textFeature_4
0,clickIDY_cancas_4
0,clickIDY_textFeature_5
0,clickIDY_cancas_5
0,clickIDY_img_6
0,clickIDY_cancas_6
0,clickIDY_img_7
0,clickIDY_cancas_7
0,clickIDY_img_8
0,clickIDY_cancas_8
0,clickIDY_img_9
0,clickIDY_cancas_9
0,clickdescriptionText
0,clickIDY_img_10
0,clickIDY_cancas_10
0,clickdescriptionText
0,clickIDY_img_11
0,clickIDY_cancas_11
0,clickIDY_labelName_12
0,clickIDY_cancas_12
0,clickIDY_labelPrice_13
0,clickIDY_cancas_13
0,clickIDY_labelName_14
0,clickIDY_cancas_14
0,clickIDY_textFeature_15
0,clickIDY_cancas_15
0,clickIDY_labelPrice_16
0,clickIDY_cancas_16
0,clickIDY_textFeature_17
0,clickIDY_cancas_17
0,clickIDY_labelPrice_16
0,clickIDY_cancas_16
0,clickIDY_img_1
0,clickIDY_cancas_1
0,clickIDY_textFeature_2
0,clickIDY_cancas_2
0,clickIDY_img_3
0,clickIDY_cancas_3
0,clickIDY_labelPrice_2
0,clickIDY_cancas_2
0,clickIDY_labelName_3
0,clickIDY_cancas_3
0,clickIDY_textFeature_4
0,clickIDY_cancas_4
0,clickdescriptionText
0,clickIDY_labelPrice_5
0,clickIDY_cancas_5
0,clickdescriptionText
0,clickdescriptionText
0,clickdescriptionText
0,clickIDY_textFeature_6
0,clickIDY_cancas_6
0,clickdescriptionText
0,clickIDY_labelPrice_7
0,clickIDY_cancas_7
0,clickIDY_filterGrip_img2
0,clickdescriptionText
0,clickIDY_remove_compareCart_17
0,clickIDY_remove_compareCart_16
0,clickdescriptionText
0,clickHID_IDY_filterPanel_comboboxSeries_1_button
0,openIDY_filterPanel_comboboxSeries
0,clickHID_IDY_filterPanel_comboboxSeries_1_button
0,closeIDY_filterPanel_comboboxSeries
0,clickdescriptionText
0,clickIDY_filterPanel_txtInputFind
0,clickIDY_filterPanel_txtInputFind
0,typeIDY_filterPanel_txtInputFind,"nokia"
0,clickIDY_filterPanel_cbTriband
0,clickIDY_filterGrip_img2
0,clickIDY_filterPanel_cbCamera
0,clickIDY_filterPanel_cbVideo
0,clickHID_IDY_cancas_17_0_3_label
0,clickIDY_cancas_17
0,clickIDY_purchase_this
0,clickIDY_submit_order
0,clickOK
0,clickIDY_purchase_17
0,clickIDY_cancas_17
0,clickIDY_purchase_17
0,clickIDY_cancas_17
0,clickIDY_remove_shoppingCart_17
0,clickIDY_purchase_17
0,clickIDY_cancas_17
0,clickIDY_compare_17
0,clickIDY_cancas_17
0,clickIDY_remove_compareCart_17
0,itemclickButtonBar0,2
0,itemclickButtonBar0,1
0,clickIDY_purchase_17
0,clickIDY_cancas_17
0,clickIDY_quantity_17
0,clickIDY_quantity_17
0,typeIDY_quantity_17,"1"
0,clickIDY_submit_order
0,clickOK
0,click_ProductDetails_Label4
0,clickIDY_submit_order
0,clickOK
0,clickdescriptionText
0,clickdescriptionText
0,clickIDY_CatTitleBtns_label_findPhones
0,clickIDY_CatTitleBtns_label_viewCart
0,clickIDY_CatTitleBtns_label_findPhones
0,clickIDY_CatTitleBtns_label_viewCart
0,clickIDY_CatTitleBtns_label_findPhones
0,itemclickButtonBar0,0
